693.450,918.750,921.700,717.950,739.825,851.550,956.875,947.250,951.375,996.500,931.825,851.500,792.050,901.275,750.675,833.375,991.525,1174.900,1726.500,1386.100,1144.025,1006.725,1010.300,1035.225," 23,231.23 "
978.825,1059.425,1144.000,776.250,843.000,1118.100,1241.225,1416.700,1210.250,906.775,874.800,580.350,522.700,781.000,740.300,824.850,680.400,1156.025,866.675,843.000,886.950,782.825,737.900,729.700," 21,702.03 "
952.075,970.250,935.225,927.450,826.825,976.975,905.575,917.300,900.600,823.175,853.700,562.725,561.100,540.975,562.325,610.625,498.675,793.725,833.225,519.900,756.900,835.025,706.950,606.200," 18,377.50 "
841.925,967.600,1027.700,930.250,945.100,964.550,727.750,651.075,542.100,548.500,634.275,587.925,474.875,687.650,467.400,458.300,533.350,761.775,512.875,565.850,847.500,768.075,835.950,786.475," 17,068.83 "
1213.150,1234.000,1098.575,1047.350,1169.175,1144.925,920.950,1324.350,916.375,739.150,494.350,513.175,468.075,458.850,519.100,572.125,806.625,805.800,1081.775,775.000,1119.900,1062.025,1037.875,973.275," 21,495.95 "
887.700,865.725,1035.425,1005.600,1042.425,1054.000,753.800,748.550,694.575,532.975,531.700,511.200,478.125,616.800,540.400,488.900,520.300,539.850,550.150,558.625,481.925,423.875,445.850,766.600," 16,075.08 "
683.625,791.350,955.950,1042.825,953.800,1009.675,807.250,1096.875,930.275,682.800,871.100,720.950,632.375,609.625,582.950,669.750,1075.450,1255.500,1116.150,1080.025,890.150,883.425,886.675,910.650," 21,139.20 "
852.700,722.350,723.850,683.250,678.375,892.550,652.750,765.575,805.800,737.700,747.050,862.400,825.000,840.275,770.125,780.850,908.550,858.000,840.025,866.075,825.475,782.800,788.850,750.800," 18,961.18 "
684.650,807.725,805.000,752.250,634.375,607.250,646.200,476.375,616.575,611.600,591.125,603.750,547.375,490.475,598.475,505.500,690.700,608.975,737.225,734.575,661.425,592.900,601.950,467.400," 15,073.85 "
765.300,753.075,767.525,765.400,750.825,847.575,1004.850,1590.175,1814.800,802.800,831.700,902.175,868.625,878.350,624.825,589.125,768.325,803.425,783.475,606.525,886.125,804.175,898.025,800.300," 20,907.50 "
969.125,904.550,940.425,935.675,911.500,948.225,1228.500,1132.550,1691.650,1068.250,956.100,1058.800,1007.325,767.525,720.350,694.725,1059.075,1282.300,1382.400,906.375,1089.975,812.100,821.475,1009.550," 24,298.53 "
933.575,944.325,839.450,872.200,820.700,911.125,1021.350,1296.925,951.325,1033.575,1216.000,964.550,955.600,934.175,970.325,1022.250,1115.900,1134.350,1043.600,1015.225,1283.700,759.625,873.275,874.300," 23,787.43 "
620.725,623.875,642.425,631.725,617.700,507.000,522.875,502.250,616.875,604.275,571.750,535.925,490.675,516.100,433.075,443.925,508.300,494.825,551.975,673.575,542.775,503.100,508.725,618.525," 13,282.98 "
789.750,862.925,750.900,871.650,661.950,805.275,595.575,828.550,744.400,797.200,753.050,726.325,634.525,661.750,601.400,777.875,641.825,677.925,722.150,686.275,756.825,642.400,892.275,908.750," 17,791.53 "
1236.525,1256.625,1216.025,1220.800,893.650,1279.650,793.250,1000.175,796.475,623.400,608.725,708.575,483.950,463.225,789.850,739.725,779.825,674.925,949.300,722.350,1025.950,948.150,718.475,890.750," 20,820.35 "
1340.100,1377.925,1485.025,1463.125,1541.100,1485.650,1042.900,1230.750,1040.875,964.400,844.250,915.975,808.825,958.100,895.975,918.925,912.775,1042.850,912.800,861.100,1261.325,1261.375,1363.325,1291.850," 27,221.30 "
807.125,732.450,760.550,859.500,854.925,767.125,1052.950,1269.600,1069.725,1078.175,1000.100,985.025,883.625,888.500,994.650,994.325,996.975,936.125,901.575,946.525,1075.425,991.650,1004.000,1138.200," 22,988.83 "
782.050,1006.050,902.475,750.875,716.625,897.050,988.625,1341.325,1339.950,978.325,964.725,675.225,464.600,582.925,615.750,909.175,729.000,830.375,891.275,582.825,813.175,680.725,810.725,708.175," 19,962.03 "
1106.600,1147.000,1122.550,1116.200,1024.725,1137.100,1213.700,1154.975,982.425,942.325,999.775,971.050,990.225,913.525,880.925,849.225,894.075,982.975,928.400,837.075,1116.375,1077.500,971.225,951.475," 24,311.43 "
809.600,813.775,807.225,836.600,886.875,1004.100,991.350,990.250,834.400,710.900,730.375,762.500,727.400,673.950,679.250,670.900,802.500,873.475,842.550,833.425,776.950,690.675,667.725,815.475," 19,232.23 "
1115.250,1086.200,993.900,930.275,855.900,835.675,835.675,810.125,1425.800,1518.800,1452.450,1518.375,1536.175,1402.875,1364.350,1391.925,1539.450,1487.000,1494.375,1429.625,1104.350,999.450,979.800,1120.150," 29,227.95 "
646.125,607.650,595.025,534.600,579.225,695.025,752.550,694.625,787.925,577.975,737.200,684.500,697.200,545.625,565.450,604.675,963.625,1099.675,983.075,984.975,1070.075,1196.125,1097.475,995.975," 18,696.38 "
647.875,588.600,599.025,559.725,699.125,856.850,909.175,925.450,637.125,711.025,989.800,852.300,775.150,868.075,771.925,1049.700,915.625,740.450,866.050,837.650,748.675,642.725,774.775,939.850," 18,906.73 "
842.700,877.425,775.275,811.325,1150.575,991.525,926.950,848.800,1347.100,1142.475,1156.350,1184.050,1153.050,1190.125,1414.625,1234.375,1501.400,1764.575,1540.575,1214.400,1441.600,1424.025,1450.675,1435.875," 28,819.85 "
821.675,867.750,715.750,856.850,858.950,810.100,900.200,984.875,1109.500,1036.000,1039.125,1014.125,877.900,902.550,997.150,923.850,907.150,828.275,906.800,959.025,1113.050,1117.100,1130.250,1072.050," 22,750.05 "
757.525,712.950,731.150,699.000,758.150,912.475,907.050,642.725,608.300,697.975,670.475,655.575,613.925,681.050,746.500,730.775,860.975,822.200,851.400,751.325,954.700,895.300,738.875,583.775," 17,984.15 "
942.650,785.100,784.675,753.500,733.275,755.000,959.400,939.700,990.100,1079.900,1084.650,1101.175,1053.775,1171.950,1316.000,1257.350,773.025,880.850,838.500,866.775,877.725,668.200,705.675,673.525," 21,992.48 "
1445.600,1517.625,1564.200,1577.100,1422.225,1462.050,1353.900,1210.775,1216.950,1230.300,1234.600,1251.650,974.375,1057.900,908.375,1011.725,1040.100,908.650,949.125,996.425,1328.075,1312.175,1297.275,1304.325," 29,575.50 "
1365.475,1213.100,1156.250,1071.625,1179.950,1219.650,1185.125,1214.975,945.950,800.750,1068.600,997.575,1029.550,981.150,940.025,1004.475,1044.225,1161.950,1054.825,1124.425,1664.150,1618.175,1619.525,1707.675," 28,369.18 "
931.850,928.625,931.925,912.950,834.075,893.625,1183.375,1073.750,1260.150,1272.650,1193.825,1146.250,1116.950,1120.275,1022.000,1083.600,1347.175,1401.900,1347.125,1315.500,1204.650,1115.875,1341.525,1620.450," 27,600.08 "
1132.925,1021.625,1113.825,1082.300,1036.800,1103.925,868.175,879.350,1055.125,1227.450,1287.575,1378.475,1173.900,1154.250,1228.600,1395.225,1499.700,1446.600,1416.550,1583.475,1710.800,1536.400,1575.425,1423.925," 30,332.40 "
761.700,735.675,815.625,623.800,722.825,787.350,974.050,987.250,885.850,701.425,485.925,559.500,542.375,530.550,633.950,704.250,801.325,930.425,733.500,819.450,1007.750,828.125,838.450,753.500," 18,164.63 "
781.200,685.550,668.775,661.550,737.300,810.250,895.950,962.750,777.025,804.900,902.200,863.200,767.375,626.925,655.675,687.325,729.425,1461.600,674.700,677.525,773.525,698.025,710.975,665.950," 18,679.68 "
920.700,917.575,897.150,857.125,852.725,947.200,723.225,728.050,793.775,556.100,606.075,668.575,625.375,576.525,545.225,535.575,611.300,672.900,607.550,660.000,651.550,549.200,645.850,576.400," 16,725.73 "
1183.050,1249.100,1232.100,1225.925,1242.650,1180.000,729.500,748.625,1078.800,1054.425,1052.750,1002.800,958.000,962.325,926.600,958.350,1028.325,1631.425,1007.300,895.675,663.000,690.375,693.575,629.450," 24,024.13 "
1224.475,1253.250,1490.450,1505.175,1482.650,1276.150,1590.425,1582.500,1540.500,1571.150,1353.700,1320.800,1165.275,1142.525,1456.600,1347.550,1357.575,1264.600,1611.650,1429.200,1455.400,1516.500,1694.075,1444.900," 34,077.08 "
693.575,789.825,644.875,652.000,710.825,912.500,871.525,867.925,1209.575,1321.800,1497.850,1432.450,1421.325,1431.050,1384.425,1446.425,1514.000,1566.625,1496.325,1412.975,954.175,967.325,955.775,731.350," 26,886.50 "
656.675,642.250,620.625,600.225,663.500,812.800,745.350,717.150,722.625,1013.425,745.475,823.725,767.525,812.100,796.050,879.500,931.800,1113.125,921.525,972.075,1144.850,1026.750,1170.600,1025.925," 20,325.65 "
1108.975,1140.025,1105.825,1060.200,1204.625,1296.575,1159.975,1132.325,1467.400,1252.400,1231.275,1208.925,1147.050,1244.625,1230.050,1030.000,1058.750,1047.850,1146.275,1224.325,1408.800,1261.800,1146.700,1099.825," 28,414.58 "
601.450,623.175,646.550,608.050,661.275,791.350,815.925,725.325,447.475,455.125,576.125,626.950,613.450,663.075,722.175,616.925,628.400,586.700,654.075,459.250,715.875,761.525,691.675,663.275," 15,355.18 "
693.875,719.075,959.850,906.125,970.300,930.000,949.525,587.825,543.425,501.575,574.875,561.800,565.625,503.775,495.450,507.500,598.550,659.700,603.125,551.900,644.500,579.050,639.850,590.400," 15,837.68 "
484.550,408.050,618.200,402.350,659.200,717.200,618.675,723.400,618.750,482.000,594.125,712.825,772.325,751.225,629.875,632.225,660.550,508.375,484.800,445.425,475.900,489.375,494.025,435.575," 13,819.00 "
349.575,429.400,373.850,421.800,531.050,613.550,659.075,466.975,726.650,679.400,631.900,620.300,644.125,638.800,586.050,650.450,731.975,858.400,741.925,700.675,574.625,674.275,810.175,693.500," 14,808.50 "
553.175,581.975,549.200,586.500,626.075,716.175,710.775,865.450,1051.975,1104.825,1105.825,1220.875,1209.925,1087.125,1073.125,922.675,1013.825,985.725,987.000,909.075,754.250,611.525,692.575,690.975," 20,610.63 "
959.000,1180.025,1160.450,1107.025,1173.650,1019.750,924.775,946.625,1276.975,1075.700,860.325,888.975,885.450,914.850,884.600,901.925,1083.375,1308.750,1356.500,1364.775,751.925,720.025,685.650,635.750," 24,066.85 "
1051.525,796.025,762.850,761.750,834.100,894.900,867.400,866.050,884.225,1094.050,953.025,930.750,1395.450,1369.525,1212.325,886.525,894.875,847.425,1024.775,1035.400,1086.400,1038.625,1003.400,1164.425," 23,655.80 "
680.700,599.775,518.700,562.625,627.475,789.000,856.750,891.325,1058.225,1061.500,1141.225,1086.825,966.800,982.650,1011.925,1087.450,1289.750,1329.250,1341.050,1420.500,847.875,684.825,655.500,786.650," 22,278.35 "
533.325,1173.000,647.800,679.725,553.475,573.475,789.325,813.125,683.375,561.775,529.150,623.150,547.375,583.600,545.100,642.525,655.500,657.000,795.875,840.325,682.775,526.975,570.775,598.450," 15,806.98 "
1168.825,1135.075,1022.825,1019.100,1108.750,1125.800,1031.425,967.125,939.050,914.000,975.275,924.125,1004.925,1002.300,909.825,1022.900,1010.450,1214.075,974.875,923.250,943.050,626.875,696.775,768.100," 23,428.78 "
1087.250,1154.850,826.675,908.950,944.950,1279.400,919.575,828.975,932.025,946.400,1008.325,1010.400,997.575,1044.525,905.875,932.950,906.425,876.200,975.700,918.250,984.925,1032.675,961.175,866.525," 23,250.58 "
660.975,517.625,978.675,998.450,551.700,634.800,694.500,708.425,1173.125,1226.725,911.225,912.025,780.750,761.050,672.750,726.150,647.525,748.375,906.750,1012.400,824.950,566.475,604.700,656.800," 18,876.93 "
790.275,774.025,803.400,720.575,776.825,935.100,895.600,966.450,928.425,886.425,810.375,842.700,808.275,941.650,940.250,948.450,985.475,954.725,968.375,975.725,831.075,898.675,744.500,726.125," 20,853.48 "
799.350,696.300,667.800,676.000,615.325,659.875,855.575,798.475,1396.575,1277.375,1094.475,1080.975,1069.775,1094.800,1088.425,1081.750,1109.675,1035.125,1321.100,1313.675,972.925,666.175,826.525,778.350," 22,976.40 "
634.250,633.450,624.300,615.900,603.450,672.575,726.175,937.925,704.275,786.750,652.775,701.525,679.250,682.475,669.150,695.450,735.700,724.175,739.525,804.025,697.875,585.625,574.450,602.275," 16,483.33 "
709.950,704.925,691.550,671.425,692.525,680.525,714.750,769.600,1196.125,1064.375,998.700,1030.700,953.350,862.200,804.300,817.700,960.025,1089.950,1080.950,1202.975,816.350,798.475,824.075,839.700," 20,975.20 "
1589.375,1471.025,1470.375,1475.950,1469.975,1549.100,825.975,845.925,993.325,1031.150,985.300,967.850,982.575,744.800,831.775,728.100,703.900,735.225,845.025,948.100,735.600,702.150,699.925,830.225," 24,162.73 "
859.425,930.400,801.200,783.950,957.150,1069.325,903.250,875.400,685.300,659.625,768.525,792.500,782.825,680.350,755.800,791.775,788.725,848.000,820.350,715.575,790.500,636.725,673.425,637.750," 19,007.85 "
757.375,710.800,517.875,518.000,792.750,642.675,734.100,711.250,1367.625,1426.475,1165.875,1065.725,1066.175,1095.825,1078.850,1131.375,1177.250,1163.325,1418.975,1527.125,1631.350,1517.975,1373.075,1436.675," 26,028.50 "
1315.000,1278.100,1326.800,1347.275,1359.700,1450.850,991.850,1113.300,1260.850,1278.775,1371.350,1374.050,1372.700,1328.250,1327.900,1292.475,1480.625,1306.125,1488.350,1509.450,812.175,851.750,520.500,584.750," 29,342.95 "
652.225,578.600,620.700,616.675,789.600,768.200,1141.975,1023.800,1535.150,1370.750,818.250,951.425,1023.975,1066.850,903.450,887.375,761.225,685.275,746.700,853.925,841.550,606.750,424.100,539.050," 20,207.58 "
756.400,730.125,637.750,638.025,842.450,748.275,871.650,984.000,1010.950,810.425,745.625,963.325,897.200,904.425,900.250,901.050,982.125,741.750,955.775,1036.225,1168.800,960.200,703.500,719.475," 20,609.78 "
848.500,910.750,809.425,827.200,821.625,873.450,853.900,698.700,777.525,798.950,809.250,815.475,900.050,748.225,736.125,701.725,873.275,876.225,801.175,752.200,891.775,691.525,816.600,1018.325," 19,651.98 "
1505.700,1186.025,1001.525,978.900,941.500,1041.100,907.050,971.375,726.750,852.725,688.125,660.425,801.150,772.600,696.825,814.250,1393.900,1537.375,1297.375,1502.750,1139.525,1124.675,1243.775,1148.675," 24,934.08 "
1026.925,992.700,982.200,965.650,979.175,1032.000,1118.575,1098.375,1100.200,1250.675,1215.850,1191.275,1282.750,1049.675,1031.225,1061.150,1028.350,1008.600,1206.275,1216.250,1132.300,1007.075,868.225,937.600," 25,783.08 "
560.625,504.875,562.350,483.200,513.025,677.400,947.200,1087.800,864.925,1000.225,651.500,646.500,762.700,843.100,819.300,785.900,844.375,865.450,824.450,797.400,849.250,815.125,736.700,848.100," 18,291.48 "
485.875,492.225,452.850,481.250,479.200,577.225,864.275,831.225,915.175,850.525,1196.300,1163.900,1166.150,1159.550,856.800,1068.775,894.550,960.725,886.575,862.875,848.850,570.475,432.850,511.800," 19,010.00 "
694.750,530.225,677.675,525.450,529.375,603.925,936.125,880.350,1210.450,1165.450,912.075,915.725,889.000,996.200,907.375,996.100,968.300,1052.975,991.150,1207.450,1438.500,1239.350,1274.200,1262.350," 22,804.53 "
979.800,939.900,930.700,944.050,912.850,986.250,893.925,942.175,784.675,847.825,811.925,925.800,872.200,793.350,887.150,895.400,1126.650,1098.350,1034.750,1425.050,946.450,932.550,927.325,811.550," 22,650.65 "
580.600,488.600,473.675,474.550,430.925,454.625,488.725,579.125,673.550,642.700,594.975,622.175,624.000,526.500,569.525,559.700,605.925,573.450,666.550,601.575,614.500,607.975,695.725,640.675," 13,790.33 "
877.475,1012.300,827.875,841.875,973.175,932.925,602.525,645.875,712.325,668.850,814.200,873.700,775.050,663.125,693.625,683.400,799.900,653.075,629.475,690.875,571.050,552.450,609.625,620.725," 17,725.48 "
335.150,282.000,261.475,456.075,322.475,709.550,577.700,624.350,1026.675,898.750,1150.000,1299.875,1334.350,1265.750,1049.600,1068.700,1133.150,1112.200,1111.775,1141.650,764.725,711.675,485.275,666.925," 19,789.85 "
1107.875,1012.125,977.725,1074.475,1019.350,1013.200,1068.025,1096.350,1050.700,1139.925,1025.650,890.050,917.100,883.325,928.575,887.075,1105.925,1087.575,953.050,1053.775,912.950,852.725,1012.250,853.300," 23,923.08 "
1115.500,1061.250,1044.075,949.275,1137.675,1249.250,1440.075,1453.275,1459.900,1200.000,1194.975,1077.575,1107.725,972.025,1021.475,991.025,998.600,986.300,880.275,1032.675,1497.250,1381.075,1350.300,1398.525," 28,000.08 "
1386.375,1328.775,1280.050,1233.825,1292.025,1406.475,1421.750,1337.025,1721.175,1483.200,1435.425,1473.600,1383.475,1413.400,1432.475,1367.350,1611.450,1454.150,1397.025,1461.200,1348.700,1487.275,1443.075,1487.525," 34,086.80 "
735.325,723.200,1011.075,946.575,1014.250,812.825,837.375,858.325,1231.400,1135.375,1335.300,1282.200,1260.125,1209.500,1275.250,1102.475,1121.700,1176.125,1144.150,1287.925,1146.025,740.350,834.575,882.275," 25,103.70 "
669.525,753.200,849.250,845.200,873.275,859.850,789.600,871.375,889.025,753.500,842.175,776.250,774.625,891.350,840.675,694.950,716.750,695.125,716.525,738.475,737.300,562.975,594.875,730.950," 18,466.80 "
1010.125,856.350,955.600,909.075,925.175,954.650,1137.575,1159.550,1182.525,1233.850,1195.800,1106.825,1070.875,988.100,1000.550,1023.875,997.575,958.075,1056.975,827.200,1116.800,957.425,970.075,1097.100," 24,691.73 "
772.025,775.750,882.075,854.300,678.025,686.900,771.275,1099.450,1121.400,1077.950,632.250,634.975,746.200,709.400,632.075,651.925,917.750,807.900,780.425,803.400,1139.050,1029.450,1062.575,945.000," 20,211.53 "
738.125,764.400,862.700,915.250,740.675,756.425,1186.000,1337.925,1015.175,927.900,954.200,984.650,1785.200,1382.900,1351.800,1593.850,1069.425,921.650,1057.750,1021.650,1288.950,1071.475,738.300,802.975," 25,269.35 "
951.725,884.875,879.675,881.750,930.200,1052.250,822.500,826.225,858.575,816.950,970.125,1445.975,1118.525,1727.350,1773.900,1040.550,913.300,941.050,999.000,985.575,1150.000,967.575,1006.625,862.925," 24,807.20 "
1400.650,1493.050,1332.825,1234.325,1294.275,1375.125,1128.425,786.475,968.025,1046.950,850.000,824.825,802.875,862.025,854.225,764.825,734.900,849.225,886.775,695.050,1429.975,1234.775,1237.675,1246.950," 25,334.23 "
713.825,736.950,709.150,762.375,1011.125,1058.000,951.800,932.925,1130.675,868.175,1004.300,1023.425,963.325,930.475,952.525,902.700,935.000,945.275,1076.250,1166.575,1145.675,945.125,753.975,712.825," 22,332.45 "
861.575,984.200,880.475,867.450,962.950,965.625,1098.050,1196.550,960.800,1220.875,1238.000,1053.425,1249.150,1260.550,1272.150,1280.125,1096.725,1052.200,1049.100,1122.625,1045.325,859.025,935.500,941.450," 25,453.90 "
1073.075,897.900,868.675,783.400,861.950,795.700,1063.325,1302.475,1520.600,1604.050,1175.750,1022.500,1051.750,1062.675,1120.075,1147.150,1213.675,1084.100,1514.375,1579.375,1226.775,1296.200,1200.700,1195.150," 27,661.40 "
676.675,613.275,585.700,630.375,656.550,711.775,759.200,824.700,826.000,1017.275,869.925,837.375,843.725,796.675,770.225,768.425,979.025,911.825,981.900,712.475,881.025,763.325,785.900,744.125," 18,947.48 "
674.650,472.825,501.625,512.400,588.725,685.900,852.825,915.450,478.625,671.000,1098.925,1002.700,688.700,665.725,663.700,733.400,909.675,823.350,681.025,518.400,861.450,712.000,629.700,530.825," 16,873.60 "
669.150,650.150,591.325,604.925,562.075,667.775,1157.475,1029.375,905.650,1007.625,816.325,894.525,894.975,946.625,993.050,950.250,1021.875,910.750,1036.125,927.075,1189.300,1379.200,989.575,890.900," 21,686.08 "
936.100,870.000,831.900,702.875,767.175,820.600,935.150,874.725,885.175,811.000,783.125,791.650,735.725,964.325,1136.975,1203.625,1040.950,697.575,886.475,808.500,1281.275,1311.525,1179.400,898.325," 22,154.15 "
1200.400,1060.425,1015.525,1054.900,1117.175,1233.050,1231.750,1219.850,1021.675,1036.175,1080.725,1149.425,1161.200,1065.100,1243.150,1252.100,1170.775,1000.050,970.700,963.150,1451.025,1431.825,1392.250,1199.950," 27,722.35 "
1118.750,1134.000,1130.575,970.700,994.475,1005.100,888.350,1001.775,900.175,892.025,902.725,958.825,959.050,981.450,984.850,994.650,990.850,957.850,900.550,946.975,967.525,999.875,1034.950,967.650," 23,583.70 "
1091.100,1194.050,1043.300,1062.275,1126.050,1213.175,866.325,1213.150,1204.000,1133.000,1154.275,1141.775,1135.275,986.100,970.775,1144.975,1004.975,989.100,1003.100,773.950,794.025,945.550,928.700,991.375," 25,110.38 "
672.625,639.975,591.525,664.700,659.100,732.825,927.000,1119.450,716.675,822.150,639.700,853.375,607.475,694.525,675.050,706.475,723.050,733.375,614.275,778.675,895.150,824.600,650.250,609.225," 17,551.23 "
564.950,595.000,583.400,636.000,606.225,682.700,949.725,675.875,657.975,812.350,915.075,760.225,761.250,657.700,604.775,672.700,737.450,696.125,602.350,567.375,1165.375,1209.975,1062.625,1073.775," 18,250.98 "
551.625,539.875,580.575,577.200,559.050,763.025,968.975,975.850,852.675,695.100,899.750,729.575,854.875,865.400,895.900,923.050,748.750,776.325,689.275,866.075,808.775,833.450,733.100,717.375," 18,405.63 "
685.575,660.650,668.300,689.225,812.725,898.100,1394.925,1384.675,711.625,782.200,798.700,765.725,669.275,788.875,730.400,1016.850,872.425,907.750,997.000,1053.450,1242.000,1075.800,877.300,580.275," 21,063.83 "
526.225,574.800,495.450,525.200,669.625,654.725,1093.400,837.925,538.400,573.275,822.925,778.475,711.500,719.050,602.875,544.825,567.800,534.300,713.175,737.175,714.575,612.200,625.600,556.325," 15,729.83 "
543.100,648.000,412.425,417.350,488.925,441.200,489.550,531.450,549.450,497.050,471.900,508.400,511.825,641.625,555.550,609.750,680.350,598.625,789.700,819.125,708.850,801.600,667.225,558.050," 13,941.08 "
956.700,819.625,676.200,677.775,643.250,699.100,783.250,806.050,691.850,783.675,779.000,729.600,688.525,533.925,553.550,605.275,585.375,716.625,722.200,825.150,745.525,844.300,611.000,570.775," 17,048.30 "
668.050,659.375,658.375,607.775,618.125,745.200,1172.125,1046.325,719.925,688.975,830.500,908.175,795.100,626.650,682.700,789.975,711.350,647.300,802.700,1111.300,1109.875,886.975,747.675,693.050," 18,927.58 "
569.775,666.300,619.075,712.775,658.475,821.850,892.450,967.350,854.675,861.700,1029.975,942.875,922.600,996.400,1073.775,1061.525,927.625,918.275,1180.475,980.650,859.475,852.150,795.950,753.775," 20,919.95 "
1021.225,936.225,839.275,823.900,866.900,935.775,856.550,1128.900,976.450,858.525,1125.425,934.250,1039.300,1000.325,1160.825,1148.450,934.500,866.275,1312.450,1077.800,591.850,562.300,640.425,746.375," 22,384.28 "
990.750,785.700,744.475,751.050,872.925,767.900,1113.125,1203.700,1123.350,1173.100,1061.300,949.175,1014.375,1052.400,1005.225,1150.800,1066.825,1062.675,1410.675,1204.925,1059.000,971.250,970.000,840.100," 24,344.80 "
806.425,706.825,709.575,720.125,768.625,817.600,875.400,981.375,1539.875,1479.825,1454.425,1449.275,1487.600,1445.975,1440.550,1438.075,1413.900,1494.825,1584.550,1519.225,961.800,862.850,751.725,830.850," 27,541.28 "
826.500,659.600,674.275,806.850,698.750,753.750,678.625,888.425,985.550,934.225,889.075,906.250,1042.975,1123.450,1347.000,1136.700,1027.950,871.825,804.475,777.900,673.725,627.250,699.375,663.650," 20,498.15 "
806.275,834.525,630.175,877.150,948.825,828.575,848.825,820.325,709.750,705.400,906.950,961.000,834.250,792.900,876.275,621.600,650.425,733.425,849.650,828.200,854.225,863.850,738.225,777.675," 19,298.48 "
691.475,737.725,665.550,646.425,768.425,764.250,965.250,855.400,993.625,959.875,1025.275,997.300,980.075,805.875,862.575,948.275,918.875,862.625,982.925,873.050,1222.875,1025.350,993.450,805.250," 21,351.78 "
638.725,632.075,738.225,697.225,720.775,727.725,1140.700,1074.925,1068.525,1043.600,992.750,911.100,903.425,908.175,1054.025,985.675,1558.675,1391.550,1065.375,1033.000,739.625,726.775,782.625,647.550," 22,182.83 "
422.525,423.850,411.050,426.850,514.475,501.200,948.625,1155.625,1056.350,975.225,1165.100,1118.650,1036.500,935.400,992.450,988.400,858.600,945.675,1027.000,983.750,1224.600,1076.875,981.325,930.750," 21,100.85 "
942.050,851.850,869.925,848.350,814.675,919.850,1296.850,1474.500,781.775,876.000,969.250,897.575,712.200,692.775,738.900,684.675,793.475,862.300,1004.900,859.075,868.600,1085.625,965.550,935.250," 21,745.98 "
